Using Newton-Raphson.
t=0.100, dt=0.1, MaxDpr=658.406, MaxDsw=0.00311111, Qo=346.53, Qw=0.00, Gauss=3
t=716.339, dt=0.458467, MaxDpr=0.824532, MaxDsw=0.000268978, Qo=172.91, Qw=174.41, Gauss=5711
t=716.890, dt=0.550161, MaxDpr=0.965228, MaxDsw=0.000320804, Qo=172.15, Qw=175.03, Gauss=5716
t=717.220, dt=0.330097, MaxDpr=0.30928, MaxDsw=0.000191775, Qo=171.91, Qw=175.67, Gauss=5725
t=717.616, dt=0.396116, MaxDpr=0.707066, MaxDsw=0.000229115, Qo=171.34, Qw=176.12, Gauss=5729
t=718.091, dt=0.475339, MaxDpr=0.827689, MaxDsw=0.000273482, Qo=170.69, Qw=176.65, Gauss=5734
t=718.662, dt=0.570407, MaxDpr=0.96924, MaxDsw=0.000326093, Qo=169.95, Qw=177.25, Gauss=5739
t=719.004, dt=0.342244, MaxDpr=0.31381, MaxDsw=0.000194907, Qo=169.71, Qw=177.89, Gauss=5748
t=719.414, dt=0.410693, MaxDpr=0.709926, MaxDsw=0.000232813, Qo=169.15, Qw=178.33, Gauss=5753
t=719.907, dt=0.492831, MaxDpr=0.83254, MaxDsw=0.000277836, Qo=168.51, Qw=178.84, Gauss=5758
t=720.499, dt=0.591398, MaxDpr=0.974307, MaxDsw=0.000331199, Qo=167.78, Qw=179.43, Gauss=5763
t=720.854, dt=0.354839, MaxDpr=0.318526, MaxDsw=0.000197928, Qo=167.54, Qw=180.06, Gauss=5772
t=721.279, dt=0.425806, MaxDpr=0.714151, MaxDsw=0.000236378, Qo=167.00, Qw=180.50, Gauss=5777
t=721.790, dt=0.510968, MaxDpr=0.83756, MaxDsw=0.000282028, Qo=166.37, Qw=181.00, Gauss=5782
t=722.403, dt=0.613161, MaxDpr=0.980305, MaxDsw=0.000336106, Qo=165.65, Qw=181.58, Gauss=5787
t=722.771, dt=0.367897, MaxDpr=0.323426, MaxDsw=0.000200829, Qo=165.42, Qw=182.20, Gauss=5796
t=723.213, dt=0.441476, MaxDpr=0.719039, MaxDsw=0.000239797, Qo=164.88, Qw=182.63, Gauss=5801
t=723.743, dt=0.529771, MaxDpr=0.843321, MaxDsw=0.000286043, Qo=164.26, Qw=183.12, Gauss=5806
t=724.378, dt=0.635725, MaxDpr=0.987124, MaxDsw=0.000340801, Qo=163.55, Qw=183.68, Gauss=5811
t=724.760, dt=0.381435, MaxDpr=0.328505, MaxDsw=0.000203601, Qo=163.32, Qw=184.31, Gauss=5820
t=725.218, dt=0.457722, MaxDpr=0.724511, MaxDsw=0.000243061, Qo=162.79, Qw=184.73, Gauss=5825
t=725.767, dt=0.549267, MaxDpr=0.849739, MaxDsw=0.00028987, Qo=162.18, Qw=185.21, Gauss=5830
t=726.426, dt=0.65912, MaxDpr=0.994669, MaxDsw=0.000345268, Qo=161.48, Qw=185.76, Gauss=5835
t=726.821, dt=0.395472, MaxDpr=0.333765, MaxDsw=0.000206237, Qo=161.26, Qw=186.38, Gauss=5845
t=727.296, dt=0.474567, MaxDpr=0.7305, MaxDsw=0.000246161, Qo=160.73, Qw=186.80, Gauss=5850
t=727.865, dt=0.56948, MaxDpr=0.85674, MaxDsw=0.0002935, Qo=160.13, Qw=187.27, Gauss=5855
t=728.207, dt=0.341688, MaxDpr=0.277828, MaxDsw=0.000175421, Qo=159.94, Qw=187.81, Gauss=5864
t=728.617, dt=0.410025, MaxDpr=0.628699, MaxDsw=0.000209532, Qo=159.49, Qw=188.16, Gauss=5868
t=729.109, dt=0.492031, MaxDpr=0.736961, MaxDsw=0.000250046, Qo=158.97, Qw=188.56, Gauss=5873
t=729.700, dt=0.590437, MaxDpr=0.864681, MaxDsw=0.000298065, Qo=158.38, Qw=189.03, Gauss=5878
t=730.054, dt=0.354262, MaxDpr=0.283388, MaxDsw=0.000178125, Qo=158.19, Qw=189.57, Gauss=5887
t=730.479, dt=0.425114, MaxDpr=0.63441, MaxDsw=0.000212727, Qo=157.75, Qw=189.91, Gauss=5892
t=730.989, dt=0.510137, MaxDpr=0.745173, MaxDsw=0.00025381, Qo=157.23, Qw=190.31, Gauss=5897
t=731.601, dt=0.612165, MaxDpr=0.873715, MaxDsw=0.000302482, Qo=156.64, Qw=190.77, Gauss=5902
t=731.969, dt=0.367299, MaxDpr=0.289074, MaxDsw=0.00018074, Qo=156.46, Qw=191.31, Gauss=5911
t=732.409, dt=0.440759, MaxDpr=0.641494, MaxDsw=0.000215815, Qo=156.02, Qw=191.65, Gauss=5916
t=732.938, dt=0.52891, MaxDpr=0.753556, MaxDsw=0.000257444, Qo=155.50, Qw=192.04, Gauss=5921
t=733.573, dt=0.634692, MaxDpr=0.883643, MaxDsw=0.000306742, Qo=154.92, Qw=192.50, Gauss=5926
t=733.954, dt=0.380815, MaxDpr=0.294888, MaxDsw=0.000183261, Qo=154.74, Qw=193.04, Gauss=5935
t=734.411, dt=0.456979, MaxDpr=0.649206, MaxDsw=0.000218789, Qo=154.30, Qw=193.38, Gauss=5940
t=734.959, dt=0.548374, MaxDpr=0.762623, MaxDsw=0.000260942, Qo=153.79, Qw=193.77, Gauss=5945
t=735.617, dt=0.658049, MaxDpr=0.8943, MaxDsw=0.00031084, Qo=153.20, Qw=194.21, Gauss=5950
t=736.012, dt=0.394829, MaxDpr=0.300833, MaxDsw=0.000185683, Qo=153.02, Qw=194.76, Gauss=5959
t=736.486, dt=0.473795, MaxDpr=0.657432, MaxDsw=0.000221646, Qo=152.58, Qw=195.09, Gauss=5964
t=737.054, dt=0.568554, MaxDpr=0.772249, MaxDsw=0.000264299, Qo=152.08, Qw=195.48, Gauss=5969
t=737.737, dt=0.682265, MaxDpr=0.905556, MaxDsw=0.000314768, Qo=151.50, Qw=195.92, Gauss=5974
t=738.146, dt=0.409359, MaxDpr=0.306911, MaxDsw=0.000188005, Qo=151.32, Qw=196.47, Gauss=5984
t=738.637, dt=0.491231, MaxDpr=0.666081, MaxDsw=0.000224382, Qo=150.88, Qw=196.80, Gauss=5989
t=739.227, dt=0.589477, MaxDpr=0.782341, MaxDsw=0.000267511, Qo=150.37, Qw=197.18, Gauss=5994
t=739.934, dt=0.707373, MaxDpr=0.91731, MaxDsw=0.000318524, Qo=149.79, Qw=197.62, Gauss=5999
t=740.358, dt=0.424424, MaxDpr=0.312502, MaxDsw=0.000190223, Qo=149.62, Qw=198.17, Gauss=6010
t=740.868, dt=0.509308, MaxDpr=0.675762, MaxDsw=0.000226994, Qo=149.18, Qw=198.50, Gauss=6015
t=741.479, dt=0.61117, MaxDpr=0.792814, MaxDsw=0.000270576, Qo=148.67, Qw=198.88, Gauss=6020
t=742.212, dt=0.733404, MaxDpr=0.929475, MaxDsw=0.000322104, Qo=148.09, Qw=199.32, Gauss=6025
t=742.652, dt=0.440042, MaxDpr=0.318777, MaxDsw=0.000192337, Qo=147.92, Qw=199.87, Gauss=6036
t=743.180, dt=0.528051, MaxDpr=0.68514, MaxDsw=0.000229482, Qo=147.48, Qw=200.20, Gauss=6041
t=743.814, dt=0.633661, MaxDpr=0.803619, MaxDsw=0.000273943, Qo=146.98, Qw=200.58, Gauss=6046
t=744.574, dt=0.760393, MaxDpr=0.941998, MaxDsw=0.000327492, Qo=146.40, Qw=201.01, Gauss=6051
t=745.031, dt=0.456236, MaxDpr=0.325182, MaxDsw=0.000196049, Qo=146.22, Qw=201.57, Gauss=6062
t=745.578, dt=0.547483, MaxDpr=0.694781, MaxDsw=0.000234617, Qo=145.78, Qw=201.90, Gauss=6067
t=746.235, dt=0.65698, MaxDpr=0.814706, MaxDsw=0.000280618, Qo=145.28, Qw=202.27, Gauss=6072
t=747.024, dt=0.788376, MaxDpr=0.954826, MaxDsw=0.000335415, Qo=144.70, Qw=202.70, Gauss=6077
t=747.497, dt=0.473025, MaxDpr=0.331717, MaxDsw=0.000200772, Qo=144.53, Qw=203.26, Gauss=6088
t=748.064, dt=0.567631, MaxDpr=0.70465, MaxDsw=0.00024024, Qo=144.09, Qw=203.59, Gauss=6093
t=748.745, dt=0.681157, MaxDpr=0.826037, MaxDsw=0.000287302, Qo=143.59, Qw=203.96, Gauss=6098
t=749.563, dt=0.817388, MaxDpr=0.967917, MaxDsw=0.000343345, Qo=143.01, Qw=204.39, Gauss=6103
t=750.053, dt=0.490433, MaxDpr=0.33838, MaxDsw=0.000205497, Qo=142.83, Qw=204.96, Gauss=6114
t=750.642, dt=0.588519, MaxDpr=0.714714, MaxDsw=0.000245863, Qo=142.39, Qw=205.28, Gauss=6119
t=751.348, dt=0.706223, MaxDpr=0.837577, MaxDsw=0.000293982, Qo=141.89, Qw=205.65, Gauss=6124
t=752.195, dt=0.847468, MaxDpr=0.983169, MaxDsw=0.000351265, Qo=141.32, Qw=206.07, Gauss=6130
t=752.704, dt=0.508481, MaxDpr=0.34296, MaxDsw=0.000210214, Qo=141.14, Qw=206.65, Gauss=6141
t=753.314, dt=0.610177, MaxDpr=0.724985, MaxDsw=0.000251474, Qo=140.70, Qw=206.97, Gauss=6146
t=754.046, dt=0.732212, MaxDpr=0.849332, MaxDsw=0.000300643, Qo=140.20, Qw=207.34, Gauss=6151
t=754.925, dt=0.878655, MaxDpr=0.997008, MaxDsw=0.000359156, Qo=139.62, Qw=207.75, Gauss=6157
t=755.452, dt=0.527193, MaxDpr=0.349527, MaxDsw=0.000214912, Qo=139.45, Qw=208.34, Gauss=6168
t=756.085, dt=0.632631, MaxDpr=0.735395, MaxDsw=0.000257058, Qo=139.01, Qw=208.66, Gauss=6173
t=756.844, dt=0.759158, MaxDpr=0.861232, MaxDsw=0.000307269, Qo=138.51, Qw=209.02, Gauss=6178
t=757.299, dt=0.455495, MaxDpr=0.292255, MaxDsw=0.000183929, Qo=138.36, Qw=209.54, Gauss=6189
t=757.846, dt=0.546593, MaxDpr=0.635087, MaxDsw=0.000220094, Qo=137.98, Qw=209.81, Gauss=6194
t=758.502, dt=0.655912, MaxDpr=0.744439, MaxDsw=0.00026322, Qo=137.54, Qw=210.13, Gauss=6199
t=759.289, dt=0.787095, MaxDpr=0.872262, MaxDsw=0.000314582, Qo=137.04, Qw=210.49, Gauss=6204
t=759.761, dt=0.472257, MaxDpr=0.299151, MaxDsw=0.000188288, Qo=136.90, Qw=211.00, Gauss=6215
t=760.328, dt=0.566708, MaxDpr=0.643762, MaxDsw=0.000225283, Qo=136.52, Qw=211.27, Gauss=6220
t=761.008, dt=0.68005, MaxDpr=0.754738, MaxDsw=0.000269387, Qo=136.08, Qw=211.59, Gauss=6225
t=761.824, dt=0.81606, MaxDpr=0.884553, MaxDsw=0.000321897, Qo=135.58, Qw=211.94, Gauss=6230
t=762.314, dt=0.489636, MaxDpr=0.306098, MaxDsw=0.000192646, Qo=135.44, Qw=212.46, Gauss=6241
t=762.901, dt=0.587563, MaxDpr=0.653313, MaxDsw=0.000230468, Qo=135.06, Qw=212.73, Gauss=6246
t=763.606, dt=0.705076, MaxDpr=0.76593, MaxDsw=0.000275546, Qo=134.62, Qw=213.04, Gauss=6251
t=764.452, dt=0.846091, MaxDpr=0.899569, MaxDsw=0.000329197, Qo=134.12, Qw=213.39, Gauss=6257
t=764.960, dt=0.507654, MaxDpr=0.311029, MaxDsw=0.000196994, Qo=133.98, Qw=213.92, Gauss=6268
t=765.569, dt=0.609185, MaxDpr=0.663521, MaxDsw=0.000235639, Qo=133.60, Qw=214.19, Gauss=6273
t=766.300, dt=0.731022, MaxDpr=0.777784, MaxDsw=0.000281685, Qo=133.16, Qw=214.50, Gauss=6278
t=767.178, dt=0.877227, MaxDpr=0.91368, MaxDsw=0.000336469, Qo=132.66, Qw=214.85, Gauss=6284
t=767.704, dt=0.526336, MaxDpr=0.317805, MaxDsw=0.000201323, Qo=132.51, Qw=215.38, Gauss=6295
t=768.335, dt=0.631603, MaxDpr=0.674161, MaxDsw=0.000240785, Qo=132.13, Qw=215.65, Gauss=6300
t=769.093, dt=0.757924, MaxDpr=0.790073, MaxDsw=0.00028779, Qo=131.69, Qw=215.96, Gauss=6305
t=770.003, dt=0.909509, MaxDpr=0.928262, MaxDsw=0.000343696, Qo=131.19, Qw=216.30, Gauss=6311
t=770.549, dt=0.545705, MaxDpr=0.324615, MaxDsw=0.000205623, Qo=131.04, Qw=216.85, Gauss=6322
t=771.203, dt=0.654846, MaxDpr=0.685105, MaxDsw=0.000245894, Qo=130.66, Qw=217.11, Gauss=6327
t=771.989, dt=0.785816, MaxDpr=0.802659, MaxDsw=0.000293849, Qo=130.22, Qw=217.42, Gauss=6332
t=772.932, dt=0.942979, MaxDpr=0.943185, MaxDsw=0.000350862, Qo=129.72, Qw=217.77, Gauss=6338
t=773.498, dt=0.565787, MaxDpr=0.331458, MaxDsw=0.000209886, Qo=129.57, Qw=218.32, Gauss=6350
t=774.177, dt=0.678945, MaxDpr=0.696257, MaxDsw=0.000250956, Qo=129.18, Qw=218.58, Gauss=6355
t=774.992, dt=0.814734, MaxDpr=0.815446, MaxDsw=0.000299846, Qo=128.74, Qw=218.89, Gauss=6360
t=775.969, dt=0.97768, MaxDpr=0.958354, MaxDsw=0.000357951, Qo=128.24, Qw=219.23, Gauss=6366
t=776.556, dt=0.586608, MaxDpr=0.338331, MaxDsw=0.0002141, Qo=128.09, Qw=219.79, Gauss=6378
t=777.260, dt=0.70393, MaxDpr=0.707547, MaxDsw=0.000255958, Qo=127.70, Qw=220.06, Gauss=6383
t=778.105, dt=0.844716, MaxDpr=0.830173, MaxDsw=0.000305769, Qo=127.26, Qw=220.36, Gauss=6389
t=779.118, dt=1.01366, MaxDpr=0.971697, MaxDsw=0.000364946, Qo=126.75, Qw=220.70, Gauss=6395
t=779.727, dt=0.608195, MaxDpr=0.345223, MaxDsw=0.000218257, Qo=126.60, Qw=221.27, Gauss=6407
t=780.456, dt=0.729834, MaxDpr=0.718954, MaxDsw=0.000260889, Qo=126.21, Qw=221.53, Gauss=6412
t=781.332, dt=0.875801, MaxDpr=0.843477, MaxDsw=0.000311604, Qo=125.77, Qw=221.83, Gauss=6418
t=782.383, dt=1.05096, MaxDpr=0.986887, MaxDsw=0.000371831, Qo=125.26, Qw=222.18, Gauss=6424
t=783.014, dt=0.630577, MaxDpr=0.352131, MaxDsw=0.000222346, Qo=125.11, Qw=222.75, Gauss=6436
t=783.770, dt=0.756692, MaxDpr=0.730405, MaxDsw=0.000265736, Qo=124.72, Qw=223.02, Gauss=6441
t=784.678, dt=0.908031, MaxDpr=0.856855, MaxDsw=0.000317337, Qo=124.27, Qw=223.32, Gauss=6447
t=785.223, dt=0.544819, MaxDpr=0.292436, MaxDsw=0.000189847, Qo=124.15, Qw=223.83, Gauss=6458
t=785.877, dt=0.653782, MaxDpr=0.631979, MaxDsw=0.000227019, Qo=123.81, Qw=224.06, Gauss=6463
t=786.662, dt=0.784539, MaxDpr=0.73971, MaxDsw=0.000271279, Qo=123.42, Qw=224.32, Gauss=6468
t=787.603, dt=0.941446, MaxDpr=0.868614, MaxDsw=0.000323897, Qo=122.97, Qw=224.61, Gauss=6474
t=788.168, dt=0.564868, MaxDpr=0.299558, MaxDsw=0.00019375, Qo=122.85, Qw=225.13, Gauss=6486
t=788.846, dt=0.677841, MaxDpr=0.641009, MaxDsw=0.000231655, Qo=122.51, Qw=225.36, Gauss=6491
t=789.659, dt=0.81341, MaxDpr=0.750471, MaxDsw=0.000276777, Qo=122.12, Qw=225.61, Gauss=6496
t=790.635, dt=0.976092, MaxDpr=0.881856, MaxDsw=0.000330399, Qo=121.67, Qw=225.90, Gauss=6502
t=791.221, dt=0.585655, MaxDpr=0.306603, MaxDsw=0.000197617, Qo=121.55, Qw=226.43, Gauss=6514
t=791.924, dt=0.702786, MaxDpr=0.651021, MaxDsw=0.000236248, Qo=121.21, Qw=226.65, Gauss=6519
t=792.767, dt=0.843343, MaxDpr=0.762203, MaxDsw=0.000282219, Qo=120.81, Qw=226.91, Gauss=6524
t=793.779, dt=1.01201, MaxDpr=0.896109, MaxDsw=0.000336832, Qo=120.37, Qw=227.20, Gauss=6530
t=794.386, dt=0.607207, MaxDpr=0.313602, MaxDsw=0.000201442, Qo=120.24, Qw=227.72, Gauss=6542
t=795.115, dt=0.728648, MaxDpr=0.661687, MaxDsw=0.000240788, Qo=119.90, Qw=227.95, Gauss=6547
t=795.989, dt=0.874378, MaxDpr=0.776554, MaxDsw=0.000287596, Qo=119.51, Qw=228.20, Gauss=6553
t=797.038, dt=1.04925, MaxDpr=0.908866, MaxDsw=0.000343185, Qo=119.06, Qw=228.49, Gauss=6559
t=797.668, dt=0.629552, MaxDpr=0.320571, MaxDsw=0.000205218, Qo=118.93, Qw=229.03, Gauss=6571
t=798.424, dt=0.755463, MaxDpr=0.672813, MaxDsw=0.000245268, Qo=118.59, Qw=229.25, Gauss=6576
t=799.330, dt=0.906555, MaxDpr=0.789673, MaxDsw=0.000292899, Qo=118.19, Qw=229.50, Gauss=6582
t=800.418, dt=1.08787, MaxDpr=0.92397, MaxDsw=0.000349445, Qo=117.74, Qw=229.79, Gauss=6588
t=801.071, dt=0.65272, MaxDpr=0.327526, MaxDsw=0.000208937, Qo=117.62, Qw=230.33, Gauss=6600
t=801.854, dt=0.783264, MaxDpr=0.684209, MaxDsw=0.000249679, Qo=117.27, Qw=230.56, Gauss=6605
t=802.794, dt=0.939917, MaxDpr=0.803096, MaxDsw=0.000298119, Qo=116.87, Qw=230.81, Gauss=6611
t=803.922, dt=1.1279, MaxDpr=0.937464, MaxDsw=0.000355603, Qo=116.42, Qw=231.10, Gauss=6618
t=804.598, dt=0.67674, MaxDpr=0.336672, MaxDsw=0.000212595, Qo=116.29, Qw=231.65, Gauss=6630
t=805.411, dt=0.812088, MaxDpr=0.695725, MaxDsw=0.000254015, Qo=115.94, Qw=231.87, Gauss=6635
t=806.385, dt=0.974505, MaxDpr=0.816679, MaxDsw=0.000303246, Qo=115.54, Qw=232.12, Gauss=6641
t=807.554, dt=1.16941, MaxDpr=0.952615, MaxDsw=0.00036165, Qo=115.09, Qw=232.41, Gauss=6648
t=808.256, dt=0.701644, MaxDpr=0.344028, MaxDsw=0.000216185, Qo=114.96, Qw=232.97, Gauss=6661
t=809.098, dt=0.841973, MaxDpr=0.709073, MaxDsw=0.000258269, Qo=114.60, Qw=233.19, Gauss=6667
t=810.108, dt=1.01037, MaxDpr=0.828516, MaxDsw=0.000308275, Qo=114.20, Qw=233.44, Gauss=6673
t=811.321, dt=1.21244, MaxDpr=0.967849, MaxDsw=0.000367577, Qo=113.75, Qw=233.73, Gauss=6680
t=812.048, dt=0.727464, MaxDpr=0.351438, MaxDsw=0.000219703, Qo=113.62, Qw=234.30, Gauss=6693
t=812.921, dt=0.872957, MaxDpr=0.721052, MaxDsw=0.000262436, Qo=113.26, Qw=234.52, Gauss=6699
t=813.969, dt=1.04755, MaxDpr=0.842073, MaxDsw=0.000313198, Qo=112.86, Qw=234.77, Gauss=6705
t=815.226, dt=1.25706, MaxDpr=0.983066, MaxDsw=0.000374244, Qo=112.40, Qw=235.06, Gauss=6712
t=815.980, dt=0.754235, MaxDpr=0.358913, MaxDsw=0.000224009, Qo=112.27, Qw=235.63, Gauss=6725
t=816.885, dt=0.905082, MaxDpr=0.733088, MaxDsw=0.000268037, Qo=111.91, Qw=235.85, Gauss=6731
t=817.971, dt=1.0861, MaxDpr=0.855658, MaxDsw=0.000320535, Qo=111.50, Qw=236.10, Gauss=6737
t=819.275, dt=1.30332, MaxDpr=0.998226, MaxDsw=0.000383049, Qo=111.04, Qw=236.39, Gauss=6744
t=820.057, dt=0.781991, MaxDpr=0.366456, MaxDsw=0.000229257, Qo=110.91, Qw=236.98, Gauss=6757
t=820.995, dt=0.938389, MaxDpr=0.745162, MaxDsw=0.000274286, Qo=110.55, Qw=237.20, Gauss=6763
t=822.121, dt=1.12607, MaxDpr=0.867325, MaxDsw=0.000327962, Qo=110.14, Qw=237.45, Gauss=6770
t=822.797, dt=0.67564, MaxDpr=0.30233, MaxDsw=0.000196352, Qo=110.03, Qw=237.98, Gauss=6782
t=823.608, dt=0.810768, MaxDpr=0.643372, MaxDsw=0.000235013, Qo=109.72, Qw=238.17, Gauss=6787
t=824.580, dt=0.972922, MaxDpr=0.754306, MaxDsw=0.000281139, Qo=109.36, Qw=238.38, Gauss=6793
t=825.748, dt=1.16751, MaxDpr=0.878465, MaxDsw=0.000336108, Qo=108.95, Qw=238.63, Gauss=6800
t=826.448, dt=0.700504, MaxDpr=0.310114, MaxDsw=0.000201212, Qo=108.85, Qw=239.16, Gauss=6813
t=827.289, dt=0.840605, MaxDpr=0.65222, MaxDsw=0.000240805, Qo=108.53, Qw=239.35, Gauss=6818
t=828.298, dt=1.00873, MaxDpr=0.765336, MaxDsw=0.000288033, Qo=108.17, Qw=239.56, Gauss=6824
t=829.508, dt=1.21047, MaxDpr=0.891294, MaxDsw=0.0003443, Qo=107.77, Qw=239.81, Gauss=6831
t=830.235, dt=0.726282, MaxDpr=0.317767, MaxDsw=0.000206098, Qo=107.66, Qw=240.34, Gauss=6844
t=831.106, dt=0.871539, MaxDpr=0.664149, MaxDsw=0.000246626, Qo=107.34, Qw=240.53, Gauss=6850
t=832.152, dt=1.04585, MaxDpr=0.77551, MaxDsw=0.000294958, Qo=106.98, Qw=240.74, Gauss=6856
t=833.407, dt=1.25502, MaxDpr=0.905204, MaxDsw=0.000352525, Qo=106.58, Qw=240.98, Gauss=6863
t=834.160, dt=0.753009, MaxDpr=0.325358, MaxDsw=0.000211003, Qo=106.47, Qw=241.52, Gauss=6876
t=835.064, dt=0.903611, MaxDpr=0.675237, MaxDsw=0.000252467, Qo=106.15, Qw=241.71, Gauss=6882
t=836.148, dt=1.08433, MaxDpr=0.788273, MaxDsw=0.000301905, Qo=105.79, Qw=241.92, Gauss=6888
t=837.449, dt=1.3012, MaxDpr=0.919728, MaxDsw=0.00036077, Qo=105.38, Qw=242.16, Gauss=6895
t=838.230, dt=0.78072, MaxDpr=0.332946, MaxDsw=0.000215918, Qo=105.27, Qw=242.71, Gauss=6908
t=839.167, dt=0.936864, MaxDpr=0.68683, MaxDsw=0.000258319, Qo=104.95, Qw=242.89, Gauss=6914
t=840.291, dt=1.12424, MaxDpr=0.799702, MaxDsw=0.00030886, Qo=104.59, Qw=243.10, Gauss=6921
t=841.640, dt=1.34908, MaxDpr=0.936611, MaxDsw=0.000369023, Qo=104.18, Qw=243.34, Gauss=6928
t=842.449, dt=0.809451, MaxDpr=0.34057, MaxDsw=0.000220835, Qo=104.06, Qw=243.90, Gauss=6941
t=843.421, dt=0.971341, MaxDpr=0.698712, MaxDsw=0.000264172, Qo=103.74, Qw=244.08, Gauss=6947
t=844.586, dt=1.16561, MaxDpr=0.812835, MaxDsw=0.000315814, Qo=103.38, Qw=244.29, Gauss=6954
t=845.985, dt=1.39873, MaxDpr=0.954208, MaxDsw=0.000377268, Qo=102.96, Qw=244.52, Gauss=6962
t=846.824, dt=0.839239, MaxDpr=0.345614, MaxDsw=0.000225747, Qo=102.85, Qw=245.09, Gauss=6976
t=847.831, dt=1.00709, MaxDpr=0.710879, MaxDsw=0.000270015, Qo=102.52, Qw=245.28, Gauss=6982
t=849.040, dt=1.2085, MaxDpr=0.826135, MaxDsw=0.000322754, Qo=102.16, Qw=245.49, Gauss=6989
t=850.490, dt=1.4502, MaxDpr=0.970224, MaxDsw=0.000385492, Qo=101.74, Qw=245.72, Gauss=6997
t=851.360, dt=0.870123, MaxDpr=0.3547, MaxDsw=0.000230645, Qo=101.63, Qw=246.30, Gauss=7012
t=852.404, dt=1.04415, MaxDpr=0.721056, MaxDsw=0.000275839, Qo=101.30, Qw=246.48, Gauss=7018
t=853.657, dt=1.25298, MaxDpr=0.839475, MaxDsw=0.000329667, Qo=100.93, Qw=246.69, Gauss=7025
t=855.161, dt=1.50357, MaxDpr=0.986391, MaxDsw=0.00039368, Qo=100.51, Qw=246.92, Gauss=7033
t=856.063, dt=0.902143, MaxDpr=0.362114, MaxDsw=0.000235519, Qo=100.39, Qw=247.51, Gauss=7048
t=857.146, dt=1.08257, MaxDpr=0.733114, MaxDsw=0.000281633, Qo=100.07, Qw=247.69, Gauss=7054
t=858.445, dt=1.29909, MaxDpr=0.852754, MaxDsw=0.000336541, Qo=99.70, Qw=247.90, Gauss=7061
t=859.224, dt=0.779452, MaxDpr=0.298887, MaxDsw=0.000201415, Qo=99.60, Qw=248.44, Gauss=7074
t=860.160, dt=0.935342, MaxDpr=0.636809, MaxDsw=0.000240966, Qo=99.31, Qw=248.59, Gauss=7080
t=861.282, dt=1.12241, MaxDpr=0.74011, MaxDsw=0.00028811, Qo=98.99, Qw=248.78, Gauss=7087
t=862.629, dt=1.34689, MaxDpr=0.865584, MaxDsw=0.000344227, Qo=98.62, Qw=248.98, Gauss=7094
t=863.437, dt=0.808135, MaxDpr=0.306988, MaxDsw=0.000205996, Qo=98.52, Qw=249.51, Gauss=7107
t=864.407, dt=0.969762, MaxDpr=0.645777, MaxDsw=0.00024642, Qo=98.23, Qw=249.67, Gauss=7113
t=865.570, dt=1.16371, MaxDpr=0.750584, MaxDsw=0.000294592, Qo=97.91, Qw=249.85, Gauss=7120
t=866.967, dt=1.39646, MaxDpr=0.878487, MaxDsw=0.000351916, Qo=97.54, Qw=250.05, Gauss=7127
t=867.805, dt=0.837875, MaxDpr=0.314888, MaxDsw=0.000210577, Qo=97.44, Qw=250.59, Gauss=7141
t=868.810, dt=1.00545, MaxDpr=0.656103, MaxDsw=0.000251872, Qo=97.15, Qw=250.74, Gauss=7147
t=870.017, dt=1.20654, MaxDpr=0.762254, MaxDsw=0.000301069, Qo=96.82, Qw=250.91, Gauss=7154
t=871.465, dt=1.44785, MaxDpr=0.895096, MaxDsw=0.000359595, Qo=96.45, Qw=251.10, Gauss=7162
t=872.333, dt=0.868709, MaxDpr=0.321473, MaxDsw=0.000215152, Qo=96.35, Qw=251.65, Gauss=7177
t=873.376, dt=1.04245, MaxDpr=0.665394, MaxDsw=0.000257313, Qo=96.06, Qw=251.80, Gauss=7183
t=874.627, dt=1.25094, MaxDpr=0.774721, MaxDsw=0.000307531, Qo=95.73, Qw=251.98, Gauss=7190
t=876.128, dt=1.50113, MaxDpr=0.910422, MaxDsw=0.000367253, Qo=95.36, Qw=252.17, Gauss=7198
t=877.029, dt=0.900677, MaxDpr=0.328894, MaxDsw=0.000219712, Qo=95.26, Qw=252.73, Gauss=7213
t=878.109, dt=1.08081, MaxDpr=0.676885, MaxDsw=0.000262736, Qo=94.97, Qw=252.88, Gauss=7219
t=879.406, dt=1.29697, MaxDpr=0.787547, MaxDsw=0.000313967, Qo=94.64, Qw=253.05, Gauss=7226
t=880.963, dt=1.55637, MaxDpr=0.926215, MaxDsw=0.000374877, Qo=94.26, Qw=253.24, Gauss=7234
t=881.897, dt=0.933822, MaxDpr=0.336253, MaxDsw=0.00022425, Qo=94.16, Qw=253.81, Gauss=7250
t=883.017, dt=1.12059, MaxDpr=0.686932, MaxDsw=0.000268131, Qo=93.86, Qw=253.96, Gauss=7257
t=884.362, dt=1.3447, MaxDpr=0.802455, MaxDsw=0.000320368, Qo=93.53, Qw=254.13, Gauss=7264
t=885.975, dt=1.61364, MaxDpr=0.942274, MaxDsw=0.000382455, Qo=93.15, Qw=254.32, Gauss=7272
t=886.944, dt=0.968187, MaxDpr=0.343566, MaxDsw=0.00022876, Qo=93.05, Qw=254.89, Gauss=7288
t=888.105, dt=1.16182, MaxDpr=0.698493, MaxDsw=0.00027349, Qo=92.75, Qw=255.05, Gauss=7295
t=889.500, dt=1.39419, MaxDpr=0.815818, MaxDsw=0.000326724, Qo=92.42, Qw=255.22, Gauss=7302
t=891.173, dt=1.67303, MaxDpr=0.955708, MaxDsw=0.000389974, Qo=92.04, Qw=255.41, Gauss=7311
